2	-1.46862	-1.35531	2	0.544567	-2	0.825885	1.82906	-1.98339	-0.908913	2	-0.205617	-2	1.42662	1.50085	-2	-0.145055	2	-0.988034	-1.66007	1.83883	0.979243	-2	0.29939	2	-1.63077	-1.22344	2	0.380464	-2	0.998779	1.69426	-2	-0.627595	2	-0.313065	-1.92283	1.62979	1.45885	-2	-0.161661	2	-1.22247	-1.52821	1.93065	0.88254	-2	0.327717	1.82906	-1.78217	-1.11209	2	0.261294	-2	0.985104	1.62979	-2	-0.593407	2	-0.597314	-1.93553	1.6757	1.31038	-2	0.0278389	2	-1.21465	-1.41783	2	0.88254	-2	0.650061	1.95995	-1.85836	-1.01929	2	0.0737486	-2	1.19805	1.579	-2	-0.561172	2	-0.767277	-1.86325	1.72845	1.16777	-2	0.0600734	2	-1.36215	-1.31429	2	0.64127	-2	0.796581	1.82906	-1.88767	-0.985104	2	-0.01221	-2	1.23126	1.54188	-2	-0.374603	2	-0.660806	-1.75775	1.82613	1.16386	-2	0.188034	2	-1.63565	-1.40904	2	0.521123	-2	0.730159	1.82906	-1.88669	-0.850305	2	-0.120635	-2	1.46471	1.49109	-2	-0.298413	2	-0.948962	-1.74505	1.8652	1.06032	-2	0.412699	2	-1.50379	-1.2547	2	0.456655	-2	0.853236	1.79878	-2	-0.776068	2	-0.241758	-2	1.51355	1.38657	-2	-0.146032	2	-1.04664	-1.61905	1.88181	1.00171	-2	0.419536	2	-1.64347	-1.22051	2	0.337485	-2	0.850305	1.66203	-2	-0.78486	2	-0.461538	-1.99219	1.52527	1.34554	-2	0.0434678	2	-1.23419	-1.47057	2	0.915751	-2	0.377534	1.96874	-1.71184	-1.13748	2	0.0170941	-2	1.15995	1.70989	-2	-0.446886	2	-0.593407	-1.90037	1.70012	1.2801	-2	0.0463982	2	-1.19805	-1.42173	2	0.617827	-2	0.584615	1.9707	-1.7851	-1.01734	2	0.0844934	-2	1.19805	1.57509	-2	-0.431258	2	-0.658852	-1.81929	1.69426	1.12772	-2	0.0688646	2	-1.42369	-1.42173	2	0.684249	-2	0.562149	1.82906	-1.91306	-0.944078	2	0.0249085	-2	1.40708	1.54579	-2	-0.32674	2	-0.877656	-1.76068	1.79878	1.116	-2	0.147985	2	-1.61221	-1.29573	2	0.487912	-2
-0.856166	-1.73822	1.87106	0.956777	-2	0.425397	2	-1.57216	-1.1326	2	0.534799	-2	0.98022	1.71673	-2	-0.408791	2	-0.49768	-1.91111	1.58388	1.30256	-2	-0.0229548	2	-1.43443	-1.42173	2	0.610989	-2	0.731136	1.82906	-1.92576	-0.973382	2	0.0639806	-2	1.40904	1.61123	-2	-0.257387	2	-0.966545	-1.78217	1.82613	1.10134	-2	0.347253	2	-1.54872	-1.21856	2	0.331624	-2	0.799512	1.65714	-2	-0.639316	2	-0.342369	-2	1.53993	1.31526	-2	0.0112333	2	-1.27912	-1.55458	2	0.898169	-2	0.481075	1.99316	-1.6884	-0.98315	2	0.150916	-2	1.19902	1.579	-2	-0.489866	2	-0.731135	-1.88181	1.74994	1.10134	-2	0.0327229	2	-1.52039	-1.27814	2	0.547497	-2	0.819048	1.82027	-1.93455	-0.820024	2	-0.40293	-2	1.59072	1.4442	-2	-0.0981685	2	-1.00757	-1.57607	1.92088	0.897192	-2	0.531868	2	-1.73529	-1.07399	2	0.342369	-2	1.06618	1.66398	-2	-0.462515	2	-0.636386	-1.86227	1.80855	1.28107	-2	0.0932846	2	-1.26935	-1.32601	2	0.634432	-2	0.751648	1.82906	-1.95214	-0.843468	2	-0.026862	-2	1.29573	1.49597	-2	-0.431258	2	-0.998779	-1.69231	1.78999	1.01441	-2	0.293529	2	-1.62784	-1.21758	2	0.493773	-2	0.879609	1.76557	-2	-0.705739	2	-0.314041	-1.99219	1.73236	1.39145	-2	-0.136264	2	-0.999756	-1.54969	1.91013	0.834677	-2	0.479121	1.98632	-1.87204	-1.19316	2	0.20171	-2	0.947985	1.579	-2	-0.49475	2	-0.642247	-1.8232	1.7812	1.26056	-2	0.209524	2	-1.27521	-1.35922	2	0.657876	-2	0.623688	1.82906	-2	-0.929426	2	0.00732613	-2	1.21465	1.48132	-2	-0.377534	2	-0.929426	-1.7138	1.88376	1.15995	-2	0.153846	2	-1.54969	-1.24786	2	0.516239	-2	1.00562	1.82906	-1.98339	-0.76337	2	-0.144078	-2	1.55458	1.38755	-2	-0.23199	2	-1.04664	-1.58974	2	0.951893	-2	0.342369	1.98339	-1.67375	-1.1746	2	0.243712	-2	1.23223	1.66496	-2	-0.527961	2	-0.670574	-1.94432	1.61709
1.28107	1.47546	-2	-0.374603	2	-0.78779	-1.7304	1.94139	1.1072	-2	0.267155	2	-1.54383	-1.20391	2	0.428327	-2	0.930403	1.7558	-2	-0.42735	2	-0.410745	-2	1.49499	1.38852	-2	-0.18315	2	-1.17851	-1.45397	1.95116	0.801465	-2	0.42149	2	-1.79878	-1.11697	2	0.191941	-2	1.2254	1.66886	-2	-0.379487	2	-0.558242	-1.82027	1.77729	1.20977	-2	0.173382	2	-1.27033	-1.42173	2	0.531868	-2	0.61685	1.82418	-2	-0.893284	2	-0.190965	-2	1.45006	1.4823	-2	-0.244689	2	-1.0525	-1.6757	1.97851	1.01148	-2	0.428327	2	-1.50281	-1.08864	2	0.327717	-2	1.02906	1.73333	-2	-0.709646	2	-0.510378	-1.93455	1.62295	1.31526	-2	-0.00634921	2	-1.26935	-1.43639	2	0.74188	-2	0.514286	1.82906	-1.83687	-0.962637	2	0.057143	-2	1.25372	1.54286	-2	-0.428327	2	-0.949939	-1.84957	1.72454	1.08767	-2	0.239805	2	-1.50476	-1.28694	2	0.471307	-2	0.910867	1.82906	-2	-0.83663	2	-0.141148	-2	1.39145	1.41783	-2	-0.221245	2	-1.11013	-1.64151	1.93358	1.05348	-2	0.482051	2	-1.52332	-1.03297	2	0.32967	-2	0.880586	1.579	-2	-0.706715	2	-0.537729	-1.89158	1.7265	1.35726	-2	0.113797	2	-1.11404	-1.45006	2	0.813187	-2	0.344322	1.82906	-1.82222	-1.07985	2	0.0678878	-2	1.0906	1.579	-2	-0.527961	2	-0.591453	-1.87888	1.7011	1.15018	-2	0.0542126	2	-1.33578	-1.42173	2	0.681319	-2	0.496703	1.81343	-1.92479	-0.949939	2	-0.0551893	-2	1.57021	1.61221	-2	-0.313065	2	-0.846398	-1.69426	1.83785	1.09451	-2	0.062027	2	-1.52821	-1.22051	2	0.35116	-2	0.910867	1.78413	-2	-0.753602	2	-0.301343	-1.96288	1.53797	1.43639	-2	-0.0503052	2	-0.900122	-1.56532	1.90037	0.872772	-2	0.502564	2	-1.85641	-1.23712	2	0.335531	-2	0.953846	1.67473	-2	-0.610989	2	-0.518193	-1.89451	1.7138	1.27228	-2	0.0112333	2	-1.40122	-1.40904	2	0.657876	-2	0.655922	1.82906	-1.90427
-2	1.20586	1.67082	-2	-0.390232	2	-0.689133	-1.82906	1.77827	1.24786	-2	0.0415142	2	-1.47839	-1.45104	2	0.640293	-2	0.696948	1.82906	-1.91013	-0.897192	2	-0.228083	-2	1.37973	1.4823	-2	-0.306227	2	-1.04567	-1.62686	1.91697	1.03687	-2	0.483028	2	-1.49109	-1.06716	2	0.336508	-2	1.02711	1.73138	-2	-0.704762	2	-0.417582	-1.90525	1.59365	1.35531	-2	-0.0102564	2	-1.32894	-1.50085	2	0.862027	-2	0.435165	1.93553	-1.79683	-0.942124	2	0.0971918	-2	1.22247	1.65812	-2	-0.563126	2	-0.652015	-1.75189	1.75287	1.20293	-2	0.243712	2	-1.40708	-1.42173	2	0.539683	-2	0.625641	1.82906	-1.9707	-0.911844	2	-0.113797	-2	1.46471	1.45592	-2	-0.2779	2	-0.917704	-1.663	1.88571	1.04371	-2	0.39707	2	-1.64444	-1.18828	2	0.420513	-2	0.917705	1.6757	-2	-0.823932	2	-0.389255	-1.94823	1.63077	1.36899	-2	0.0981686	2	-1.25568	-1.53895	2	0.866911	-2	0.316972	1.82906	-1.77045	-1.04957	2	0.218315	-2	1.20781	1.66105	-2	-0.432234	2	-0.703785	-1.92967	1.66691	1.26154	-2	0.168498	2	-1.33773	-1.42173	1.97753	0.502564	-2	0.781929	1.95897	-1.87106	-0.966545	2	0.0483518	-2	1.46471	1.56239	-2	-0.363858	2	-0.728205	-1.69817	1.80659	1.10525	-2	0.32674	2	-1.57314	-1.26642	2	0.295482	-2	0.731136	1.74603	-2	-0.688156	2	-0.35116	-2	1.53602	1.4022	-2	-0.0610501	2	-1.08474	-1.53895	1.87497	0.870818	-2	0.412699	2	-1.88767	-1.17167	2	0.356044	-2	1.02613	1.579	-2	-0.557265	2	-0.615873	-1.89255	1.79096	1.29866	-2	0.0796094	2	-1.45201	-1.48132	1.93846	0.667644	-2	0.581685	1.91404	-1.75482	-0.805372	2	0.0278389	-2	1.38266	1.5956	-2	-0.390232	2	-0.81514	-1.77534	1.80659	1.08181	-2	0.161661	2	-1.6044	-1.28987	2	0.416606	-2	0.73895	1.579	-2	-0.739927	2	-0.336508	-1.96679	1.60635	1.39634	-2	0.0307693	2	-0.922588	-1.51062	2	0.989011	-2	0.511355	1.99902
-1.3602	-1.38657	2	0.64127	-2	0.733089	1.82906	-1.8779	-0.940171	2	-0.00732601	-2	1.27912	1.46862	-2	-0.311111	2	-0.904029	-1.76459	1.89548	1.1199	-2	0.262271	2	-1.56532	-1.20879	2	0.506471	-2	0.761416	1.6884	-1.96972	-0.775092	2	-0.488889	-2	1.51551	1.35531	-2	-0.219292	2	-1.36606	-1.67961	1.97753	0.969475	-2	0.551404	2	-1.68742	-1.01636	2	0.263248	-2	1.21661	1.73822	-2	-0.503541	2	-0.437118	-1.83199	1.79487	1.30159	-2	0.104029	2	-1.31331	-1.42173	1.99902	0.69011	-2	0.571917	1.82906	-1.81148	-0.928449	2	-0.0717949	-2	1.35726	1.55946	-2	-0.435165	2	-1.02515	-1.75971	1.83394	0.989011	-2	0.257387	2	-1.68645	-1.30842	2	0.463492	-2	0.921612	1.75092	-1.97949	-0.675458	2	-0.399023	-1.97851	1.60537	1.37289	-2	-0.18022	2	-1.07204	-1.56728	2	0.805372	-2	0.56801	2	-1.66886	-1.07009	2	0.168498	-2	1.14432	1.6464	-2	-0.670574	2	-0.529914	-1.85836	1.69719	1.17851	-2	0.147009	2	-1.2928	-1.35629	2	0.730159	-2	0.720391	1.82906	-1.96093	-0.985104	2	-0.0190476	-2	1.35824	1.579	-2	-0.178266	2	-0.908913	-1.69133	1.90037	1.07399	-2	0.243712	2	-1.54383	-1.31624	2	0.365812	-2	0.876679	1.7431	-2	-0.725275	2	-0.211477	-1.99121	1.57998	1.40806	-2	-0.152869	2	-1.21074	-1.62784	1.96972	0.904029	-2	0.484005	1.82906	-1.82418	-1.10818	2	0.173382	-2	1.14237	1.663	-2	-0.381441	2	-0.569963	-1.87692	1.72357	1.158	-2	0.0727718	2	-1.33187	-1.26154	2	0.645177	-2	0.793651	1.93553	-1.78901	-0.883516	2	-0.235897	-2	1.30745	1.47253	-2	-0.493773	2	-0.865934	-1.67961	1.86325	0.981197	-2	0.358974	2	-1.61709	-1.26642	2	0.441026	-2	0.894261	1.7011	-1.98828	-0.653968	2	-0.247619	-1.97753	1.60733	1.34359	-2	-0.0991453	2	-1.28205	-1.57216	1.93846	0.936264	-2	0.47326	2	-1.66007	-1.04078	2	0.325763	-2	1.10427	1.579	-2	-0.461538	2	-0.59536	-1.94432	1.70501
1.36215	1.54969	-2	-0.321856	2	-0.929426	-1.77729	1.86813	1.02418	-2	0.343346	2	-1.59463	-1.25958	2	0.446887	-2	0.877656	1.78413	-1.9453	-0.69304	2	-0.335531	-2	1.4696	1.40317	-2	-0.0571429	2	-1.00464	-1.55849	1.9707	0.796581	-2	0.476191	2	-1.74408	-1.08571	2	0.216362	-2	1.08864	1.51355	-2	-0.743834	2	-0.463492	-1.78901	1.72845	1.06422	-2	0.276923	2	-1.55653	-1.42173	2	0.480098	-2	0.664713	1.7851	-1.99902	-0.767277	2	-0.0278388	-1.99414	1.56337	1.45006	-2	-0.0151404	2	-1.11013	-1.65128	1.95702	0.961661	-2	0.416606	2	-1.52821	-1.08571	2	0.20757	-2	1.10525	1.71575	-2	-0.624664	2	-0.676435	-1.91697	1.76361	1.26935	-2	0.047375	2	-1.24591	-1.36801	2	0.676435	-2	0.600244	1.82906	-1.90232	-0.902076	2	-0.01221	-2	1.26545	1.55946	-2	-0.411722	2	-0.806349	-1.74408	1.86422	1.12967	-2	0.260318	2	-1.7304	-1.35922	2	0.340415	-2	0.81514	1.76264	-1.95116	-0.781929	2	-0.259341	-1.88571	1.61905	1.39243	-2	0.0170941	2	-0.989011	-1.57607	2	0.932357	-2	0.419536	1.99219	-1.76264	-1.13162	2	0.258364	-2	1.00464	1.579	-2	-0.610989	2	-0.649084	-1.95018	1.67277	1.24689	-2	-0.122589	2	-1.3094	-1.4149	2	0.712576	-2	0.661783	1.91209	-1.71673	-0.904029	2	0.0893774	-2	1.29866	1.5956	-2	-0.438095	2	-0.735043	-1.79585	1.80659	1.20781	-2	0.224176	2	-1.38364	-1.33968	2	0.527961	-2	0.818071	1.81538	-2	-0.903052	2	-0.0297924	-2	1.35531	1.3641	-2	-0.186081	2	-1.21856	-1.69035	1.92381	0.877656	-2	0.479121	2	-1.69621	-1.11306	2	0.325763	-2	1.02613	1.69915	-2	-0.600244	2	-0.54359	-1.93455	1.5917	1.2547	-2	-0.0649573	2	-1.27521	-1.42173	2	0.750672	-2	0.653968	1.82906	-1.75678	-0.93138	2	0.066911	-2	1.242	1.55458	-2	-0.393162	2	-0.918681	-1.84664	1.81636	1.14432	-2	0.0952382	2	-1.4735	-1.28303	2	0.520147	-2	0.860073	1.81734	-2
0.443956	2	-1.44322	-1.23223	2	0.492796	-2	0.772161	1.82515	-1.90232	-0.674481	2	-0.357021	-2	1.57509	1.40513	-2	-0.310134	2	-0.972405	-1.58291	1.91013	0.868865	-2	0.511355	1.82906	-1.7304	-1.00269	2	0.136264	-2	1.13846	1.67766	-2	-0.552381	2	-0.635409	-1.83004	1.75092	1.19805	-2	0.0346766	2	-1.4315	-1.34359	2	0.647131	-2	0.859097	1.82906	-1.9199	-0.798535	2	-0.107937	-2	1.55263	1.50965	-2	-0.217338	2	-0.978266	-1.63956	1.81929	0.937241	-2	0.454701	2	-1.72747	-1.19707	2	0.350183	-2	0.849329	1.579	-2	-0.49768	2	-0.51917	-1.90623	1.73626	1.30256	-2	0.00341892	2	-1.35726	-1.4022	2	0.735043	-2	0.694994	1.97558	-1.78901	-0.969475	2	0.0874238	-2	1.30159	1.579	-2	-0.484005	2	-0.989988	-1.84567	1.76361	1.11111	-2	0.191941	2	-1.58291	-1.30354	2	0.488889	-2	0.873749	1.80171	-2	-0.700855	2	-0.123565	-2	1.53309	1.47057	-2	-0.0962149	2	-1.14725	-1.58193	1.94139	0.979243	-2	0.387302	2	-1.68156	-1.13651	2	0.162637	-2	1.01734	1.579	-2	-0.482051	2	-0.368742	-1.87204	1.73529	1.2801	-2	0.0444446	2	-1.28596	-1.40708	2	0.61978	-2	0.59536	1.82906	-1.9326	-1.06227	2	0.0698414	-2	1.21368	1.55556	-2	-0.373626	2	-0.734066	-1.73626	1.8486	1.11502	-2	0.278877	2	-1.57705	-1.31429	2	0.4	-2	0.805372	1.7812	-2	-0.74188	2	-0.263248	-1.95409	1.60244	1.40708	-2	-0.122589	2	-1.19902	-1.47839	2	0.862027	-2	0.533822	1.99414	-1.75678	-1.07302	2	0.156777	-2	1.00073	1.579	-2	-0.362882	2	-0.658852	-1.84664	1.78608	1.22344	-2	-0.0043956	2	-1.34066	-1.36215	2	0.617827	-2	0.679365	1.82906	-1.99609	-0.914774	2	-0.164591	-2	1.28694	1.49109	-2	-0.331624	2	-0.989988	-1.74408	1.84274	0.989988	-2	0.315018	2	-1.57118	-1.25958	2	0.407815	-2	1.00659	1.78608	-2	-0.563126	2	-0.251526	-2	1.56142	1.36215	-2	-0.152869	2	-1.17167
-1.97558	1.5243	1.3895	-2	-0.0874237	2	-1.24396	-1.58095	1.98046	0.887424	-2	0.549451	2	-1.68547	-1.08669	2	0.133333	-2	1.15507	1.69035	-2	-0.575824	2	-0.477167	-1.92186	1.66691	1.26349	-2	0.101099	2	-1.37778	-1.42173	1.96386	0.686203	-2	0.650061	1.93065	-1.87888	-1.01538	2	0.10989	-2	1.10427	1.49499	-2	-0.359951	2	-0.901099	-1.84274	1.78803	1.20781	-2	0.168498	2	-1.579	-1.42173	2	0.566056	-2	0.775092	1.82906	-1.92772	-0.794628	2	-0.163614	-2	1.42955	1.46471	-2	-0.290598	2	-1.13455	-1.67082	1.91209	0.989988	-2	0.368742	2	-1.6757	-1.19023	2	0.284738	-2	1.08571	1.76752	-2	-0.59536	2	-0.414652	-1.92576	1.63077	1.32894	-2	-0.0405372	2	-1.28889	-1.54872	1.97851	0.856166	-2	0.553358	1.95311	-1.93065	-1.05153	2	0.210501	-2	1.03687	1.579	-2	-0.405861	2	-0.59243	-1.83297	1.71477	1.24884	-2	0.262271	2	-1.30159	-1.35531	2	0.724298	-2	0.643224	1.79683	-1.94042	-0.911844	2	-0.13431	-2	1.33968	1.5116	-2	-0.23199	2	-0.951892	-1.77045	1.87692	0.98022	-2	0.345299	2	-1.60342	-1.21661	2	0.521123	-2	0.773138	1.80855	-2	-0.730159	2	-0.20464	-1.97265	1.47643	1.39927	-2	-0.268132	2	-1.0232	-1.63858	1.89353	1.04371	-2	0.357998	2	-1.66789	-1.26252	2	0.364835	-2	0.93138	1.73822	-2	-0.612943	2	-0.250549	-1.96581	1.55458	1.44518	-2	-0.162637	2	-1.18437	-1.57411	1.97167	0.915751	-2	0.426374	2	-1.62198	-1.05446	2	0.249573	-2	0.93431	1.70696	-2	-0.649084	2	-0.57094	-1.96679	1.57216	1.29768	-2	-0.0932845	2	-1.26447	-1.52332	1.97558	0.793651	-2	0.540659	1.94042	-1.80659	-1.06716	2	0.130403	-2	1.15214	1.65128	-2	-0.379487	2	-0.565079	-1.83199	1.81832	1.21563	-2	0.105006	2	-1.44322	-1.45885	2	0.589499	-2	0.589499	1.82906	-1.83297	-0.917704	2	0.0590966	-2	1.38559	1.52723	-2	-0.355067	2	-0.856166	-1.77631	1.74799	1.06813	-2	0.124542	2
-0.944078	2	-0.184127	-2	1.39243	1.44908	-2	-0.339438	2	-0.757509	-1.63761	1.90623	1.02906	-2	0.584615	2	-1.67375	-1.21368	2	0.349206	-2	0.824908	1.69133	-2	-0.732112	2	-0.423443	-1.99609	1.62882	1.40024	-2	-0.0151404	2	-1.25568	-1.55946	2	0.933333	-2	0.502564	1.98046	-1.7304	-1.13944	2	0.122589	-2	1.11013	1.70501	-2	-0.523077	2	-0.654945	-1.8398	1.69035	1.24103	-2	-0.0034188	2	-1.3475	-1.42173	2	0.735043	-2	0.567033	1.82906	-1.82808	-0.962637	2	0.0395606	-2	1.26545	1.57216	-2	-0.382418	2	-0.753602	-1.82418	1.72943	1.06325	-2	0.169475	2	-1.49109	-1.42173	2	0.624664	-2	0.796581	1.8232	-1.95018	-0.850305	2	-0.234921	-2	1.36215	1.44908	-2	-0.248596	2	-1.0779	-1.77631	1.8652	1.04957	-2	0.528938	2	-1.61709	-1.07204	2	0.388278	-2	0.888401	1.75482	-2	-0.721367	2	-0.394139	-1.94921	1.4823	1.2547	-2	-0.198779	2	-1.14823	-1.48523	1.88083	0.800488	-2	0.496703	2	-1.7011	-1.07497	2	0.367766	-2	1.18144	1.67473	-2	-0.552381	2	-0.511355	-1.91111	1.50379	1.21368	-2	0.0590966	2	-1.38657	-1.44615	2	0.74188	-2	0.482051	1.82906	-1.87888	-1.00269	2	0.0463982	-2	1.22637	1.55653	-2	-0.260317	2	-0.893284	-1.82222	1.76752	1.14042	-2	0.159707	2	-1.57411	-1.42173	2	0.520147	-2	0.692064	1.81245	-1.90037	-0.761416	2	-0.314041	-2	1.49206	1.51062	-2	-0.338462	2	-0.940171	-1.6337	1.73236	0.905006	-2	0.309158	2	-1.79194	-1.23712	2	0.399023	-2	0.98315	1.72161	-2	-0.694017	2	-0.18022	-1.98144	1.579	1.31624	-2	-0.171429	2	-1.06032	-1.52723	1.93651	0.982173	-2	0.482051	2	-1.68645	-1.1707	2	0.228083	-2	1.02222	1.6757	-2	-0.653968	2	-0.626618	-1.88962	1.66593	1.37289	-2	0.138217	2	-1.22344	-1.38852	2	0.736996	-2	0.57094	1.96093	-1.76459	-0.960684	2	0.0327229	-2	1.27521	1.61514	-2	-0.436142	2	-0.686203	-1.86911	1.63956	1.11893
-1.15604	2	0.358974	-2	0.887424	1.80366	-1.96777	-0.775092	2	-0.189988	-2	1.36508	1.31038	-2	-0.176313	2	-1.12088	-1.59267	1.86716	1.02515	-2	0.34823	2	-1.65812	-1.14921	2	0.417583	-2	1.00855	1.73529	-2	-0.614896	2	-0.425397	-1.9453	1.59463	1.36703	-2	0.047375	2	-1.17363	-1.53016	2	0.79072	-2	0.382418	1.93065	-1.82808	-1.02125	2	0.160684	-2	1.27814	1.67863	-2	-0.486935	2	-0.605128	-1.8359	1.63663	1.22344	-2	0.0649574	2	-1.31136	-1.33578	2	0.586569	-2	0.628572	1.93553	-1.84567	-1.00464	2	-0.0278388	-2	1.35629	1.51258	-2	-0.350183	2	-0.837607	-1.70208	1.83492	1.11893	-2	0.196826	2	-1.59267	-1.27717	2	0.475214	-2	0.910867	1.82906	-2	-0.846398	2	-0.144078	-2	1.50672	1.32405	-2	-0.002442	2	-1.02808	-1.55946	2	1.03199	-2	-0.0766789	2	-1.52234	-1.09744	2	0.169475	-2	0.954823	1.68547	-2	-0.726251	2	-0.599267	-1.95311	1.58877	1.37875	-2	-0.0483516	2	-1.2127	-1.46764	1.99902	0.630525	-2	0.514286	1.92967	-1.84664	-0.925519	2	0.0835166	-2	1.16093	1.579	-2	-0.428327	2	-0.650061	-1.78901	1.83297	1.12576	-2	0.23199	2	-1.34847	-1.42173	2	0.529915	-2	0.863004	1.82906	-2	-0.963614	2	-0.0131868	-2	1.38462	1.50085	-2	-0.252503	2	-0.942124	-1.77338	1.84762	1.13651	-2	0.25641	2	-1.67766	-1.31917	2	0.557265	-2	0.831746	1.70598	-2	-0.724298	2	-0.246642	-1.98339	1.50672	1.44518	-2	-0.140171	2	-1.09939	-1.64542	1.86227	0.994872	-2	0.412699	2	-1.51551	-1.10232	2	0.360928	-2	0.948962	1.70891	-2	-0.673504	2	-0.415629	-1.95214	1.537	1.33284	-2	-0.101099	2	-1.14725	-1.45885	1.99805	0.753602	-2	0.604151	1.99023	-1.87692	-1.19512	2	0.0512822	-2	1.16386	1.60928	-2	-0.475214	2	-0.636386	-1.79194	1.77436	1.20488	-2	0.135287	2	-1.31038	-1.31722	2	0.660806	-2	0.740904	1.82906	-1.82906	-0.947008	2	0.135287	-2	1.2293	1.51355
